SERIES,DESCRIPTION
IUDBEDR,Official Bank Rate
IUDLUST,Daily average rate of discount - 3 month Treasury Bills - US Dollar
IUDVJND,Daily Eligible bills discount rate - 1 month
XUDLERS,Spot exchange rate - Euro into Sterling
XUDLUSG,Effective exchange rate index - US $ (1990 average = 100)
XUDLUSS,Spot exchange rate - US $ into Sterling
IUMABEDR,Monthly average of official Bank Rate
IUMALUST,Monthly average rate of discount - 3 month Treasury Bills - US Dollar
IUMAVJND,Monthly average of Eligible bills discount rate - 1 month
IUMBEDR,End month official Bank Rate
IUMLUST,End month level of discount rate - 3 month Treasury Bills - US Dollar
IUMVJND,End month level of Eligible bills discount rate - 1 month
XUMAERS,Monthly average Spot exchange rate - Euro into Sterling
XUMAUSG,Monthly average Effective exchange rate index - US$ (1990 average = 100)
XUMAUSS,Monthly average Spot exchange rate - US$ into Sterling
XUMLERS,End month Spot exchange rate - Euro into Sterling
XUMLUSG,End month Effective exchange rate Index - US$ (1990 average = 100)
XUMLUSS,End month Spot exchange rate - US$ into Sterling

DATE,IUDBEDR,IUDLUST,IUDVJND,XUDLERS,XUDLUSG,XUDLUSS,IUMABEDR,IUMALUST,IUMAVJND,IUMBEDR,IUMLUST,IUMVJND,XUMAERS,XUMAUSG,XUMAUSS,XUMLERS,XUMLUSG,XUMLUSS
24 Oct 2006,4.75,5,,1.4919,94.3455,1.8716,,,,,,,,,,,,
25 Oct 2006,4.75,4.99,,1.491,94.035,1.8769,,,,,,,,,,,,
26 Oct 2006,4.75,4.99,,1.4896,93.6902,1.8873,,,,,,,,,,,,
27 Oct 2006,4.75,4.98,,1.4909,93.1038,1.8967,,,,,,,,,,,,
30 Oct 2006,4.75,4.97,,1.496,93.1406,1.9025,,,,,,,,,,,,
31 Oct 2006,4.75,4.95,,1.4943,92.8625,1.9073,4.75,4.9127,,4.75,4.95,,1.4869,93.9569,1.8755,1.4943,92.8625,1.9073
01 Nov 2006,4.75,4.94,,1.4929,92.9874,1.907,,,,,,,,,,,,
02 Nov 2006,4.75,4.94,,1.4937,93.1622,1.9072,,,,,,,,,,,,
03 Nov 2006,4.75,4.96,,1.4961,93.4408,1.9008,,,,,,,,,,,,
06 Nov 2006,4.75,4.96,,1.4918,93.5451,1.8965,,,,,,,,,,,,
07 Nov 2006,4.75,4.95,,1.4913,92.9753,1.909,,,,,,,,,,,,
08 Nov 2006,4.75,4.97,,1.492,93.2565,1.9033,,,,,,,,,,,,
09 Nov 2006,5,4.96,,1.4841,93.331,1.8988,,,,,,,,,,,,
10 Nov 2006,5,4.97,,1.4869,92.8897,1.912,,,,,,,,,,,,
13 Nov 2006,5,4.96,,1.4853,93.3246,1.9032,,,,,,,,,,,,
14 Nov 2006,5,4.96,,1.4783,93.3187,1.8936,,,,,,,,,,,,
15 Nov 2006,5,4.96,,1.4737,93.4833,1.8875,,,,,,,,,,,,
16 Nov 2006,5,4.96,,1.4751,93.4742,1.8891,,,,,,,,,,,,
17 Nov 2006,5,4.96,,1.4768,93.3695,1.8945,,,,,,,,,,,,
20 Nov 2006,5,4.95,,1.4803,93.5785,1.8973,,,,,,,,,,,,
21 Nov 2006,5,4.94,,1.4806,93.4835,1.8992,,,,,,,,,,,,
22 Nov 2006,5,4.92,,1.4797,92.6763,1.914,,,,,,,,,,,,
23 Nov 2006,5,4.92,,1.4787,92.5256,1.915,,,,,,,,,,,,
24 Nov 2006,5,4.91,,1.4757,91.8644,1.932,,,,,,,,,,,,
27 Nov 2006,5,4.92,,1.4759,91.7507,1.937,,,,,,,,,,,,
28 Nov 2006,5,4.91,,1.4808,91.7152,1.9474,,,,,,,,,,,,
29 Nov 2006,5,4.91,,1.4821,91.7909,1.9494,,,,,,,,,,,,
30 Nov 2006,5,4.9,,1.484,91.4237,1.967,4.9318,4.9423,,5,4.9,,1.4834,92.8803,1.9119,1.484,91.4237,1.967
01 Dec 2006,5,4.9,,1.4852,91.0962,1.9807,,,,,,,,,,,,
04 Dec 2006,5,4.88,,1.4852,91.2374,1.9789,,,,,,,,,,,,
05 Dec 2006,5,4.86,,1.4811,91.1658,1.971,,,,,,,,,,,,
06 Dec 2006,5,4.86,,1.4795,91.1768,1.9703,,,,,,,,,,,,
07 Dec 2006,5,4.85,,1.4773,91.3456,1.9644,,,,,,,,,,,,
08 Dec 2006,5,4.84,,1.4769,91.3578,1.9667,,,,,,,,,,,,
11 Dec 2006,5,4.81,,1.4785,92.0544,1.9539,,,,,,,,,,,,
12 Dec 2006,5,4.81,,1.4852,92.0207,1.9664,,,,,,,,,,,,
13 Dec 2006,5,4.82,,1.4877,92.1574,1.9672,,,,,,,,,,,,
14 Dec 2006,5,4.83,,1.4902,92.4407,1.9627,,,,,,,,,,,,
15 Dec 2006,5,4.83,,1.4912,92.7305,1.952,,,,,,,,,,,,
18 Dec 2006,5,4.84,,1.4891,92.8784,1.9458,,,,,,,,,,,,
19 Dec 2006,5,4.84,,1.4905,92.5245,1.9627,,,,,,,,,,,,
20 Dec 2006,5,4.84,,1.4908,92.3362,1.9656,,,,,,,,,,,,
21 Dec 2006,5,4.84,,1.4904,92.5934,1.9619,,,,,,,,,,,,
22 Dec 2006,5,4.86,,1.49,92.7372,1.9602,,,,,,,,,,,,
27 Dec 2006,5,4.85,,1.4896,92.9161,1.9552,,,,,,,,,,,,
28 Dec 2006,5,4.87,,1.491,92.8939,1.9599,,,,,,,,,,,,
29 Dec 2006,5,4.89,,1.4841,92.9151,1.957,,,,,,,,,,,,
31 Dec 2006,,,,,,,5,4.8484,,5,4.89,,1.486,92.1357,1.9633,1.4841,92.9151,1.957
02 Jan 2007,5,4.94,,1.4859,92.5812,1.9728,,,,,,,,,,,,
03 Jan 2007,5,4.92,,1.4798,93.1009,1.9526,,,,,,,,,,,,
04 Jan 2007,5,4.91,,1.4856,93.4909,1.9447,,,,,,,,,,,,
05 Jan 2007,5,4.92,,1.4837,93.6942,1.9275,,,,,,,,,,,,
08 Jan 2007,5,4.95,,1.4872,93.6119,1.9347,,,,,,,,,,,,
09 Jan 2007,5,4.95,,1.4925,93.8413,1.9406,,,,,,,,,,,,
10 Jan 2007,5,4.96,,1.4947,94.0447,1.9351,,,,,,,,,,,,
11 Jan 2007,5.25,4.98,,1.5062,94.3509,1.9415,,,,,,,,,,,,
12 Jan 2007,5.25,4.96,,1.5157,93.9814,1.9604,,,,,,,,,,,,
15 Jan 2007,5.25,4.96,,1.5201,93.9252,1.9664,,,,,,,,,,,,
16 Jan 2007,5.25,4.98,,1.5165,94.12,1.961,,,,,,,,,,,,
17 Jan 2007,5.25,4.99,,1.5223,94.0179,1.9714,,,,,,,,,,,,
18 Jan 2007,5.25,4.99,,1.5228,94.206,1.9722,,,,,,,,,,,,
19 Jan 2007,5.25,5.01,,1.5249,94.2041,1.974,,,,,,,,,,,,
22 Jan 2007,5.25,5,,1.5252,94.2364,1.9763,,,,,,,,,,,,
23 Jan 2007,5.25,5.01,,1.5242,94.0821,1.9865,,,,,,,,,,,,
24 Jan 2007,5.25,5,,1.5161,94.2866,1.9655,,,,,,,,,,,,
25 Jan 2007,5.25,5.01,,1.5187,94.1016,1.9708,,,,,,,,,,,,
26 Jan 2007,5.25,5,,1.5182,94.534,1.9596,,,,,,,,,,,,
29 Jan 2007,5.25,5.01,,1.5135,94.6043,1.9579,,,,,,,,,,,,
30 Jan 2007,5.25,5,,1.5138,94.4321,1.9614,,,,,,,,,,,,
31 Jan 2007,5.25,4.99,,1.5063,94.1817,1.9574,5.1705,4.9745,,5.25,4.99,,1.5079,93.9832,1.9587,1.5063,94.1817,1.9574
01 Feb 2007,5.25,5,,1.5131,93.8721,1.9705,,,,,,,,,,,,
02 Feb 2007,5.25,5.01,,1.5171,94.2987,1.9684,,,,,,,,,,,,
05 Feb 2007,5.25,5.02,,1.5163,94.2463,1.9601,,,,,,,,,,,,
