SERIES,DESCRIPTION
XUDLERS,Spot exchange rate - Euro into Sterling
XUDLUSS,Spot exchange rate - US $ into Sterling

DATE,XUDLERS,XUDLUSS
13 Dec 2002,1.5554,1.5896
16 Dec 2002,1.5576,1.5881
17 Dec 2002,1.5525,1.5982
18 Dec 2002,1.5585,1.6008
19 Dec 2002,1.5617,1.6015
20 Dec 2002,1.5616,1.6036
23 Dec 2002,1.551,1.5926
24 Dec 2002,1.5487,1.5964
27 Dec 2002,1.5392,1.6015
30 Dec 2002,1.5346,1.6041
31 Dec 2002,1.5342,1.6095
02 Jan 2003,1.5405,1.5977
03 Jan 2003,1.5389,1.6028
06 Jan 2003,1.5372,1.6108
07 Jan 2003,1.5403,1.6067
08 Jan 2003,1.5397,1.5995
09 Jan 2003,1.5329,1.6064
10 Jan 2003,1.5269,1.608
13 Jan 2003,1.5213,1.6054
14 Jan 2003,1.52,1.6098
15 Jan 2003,1.5158,1.6049
16 Jan 2003,1.519,1.6064
17 Jan 2003,1.5182,1.6179
20 Jan 2003,1.5071,1.6082
21 Jan 2003,1.5073,1.6095
22 Jan 2003,1.5073,1.6134
23 Jan 2003,1.5087,1.6231
24 Jan 2003,1.5079,1.6305
27 Jan 2003,1.5085,1.6329
28 Jan 2003,1.5132,1.6396
29 Jan 2003,1.5157,1.6472
30 Jan 2003,1.5318,1.6469
31 Jan 2003,1.5312,1.6437
03 Feb 2003,1.5271,1.6391
04 Feb 2003,1.5152,1.6469
05 Feb 2003,1.5196,1.6458
06 Feb 2003,1.5137,1.6396
07 Feb 2003,1.5086,1.6321
10 Feb 2003,1.5125,1.6292
11 Feb 2003,1.5098,1.6173
12 Feb 2003,1.5054,1.6163
13 Feb 2003,1.4973,1.6215
14 Feb 2003,1.4946,1.6132
17 Feb 2003,1.4908,1.6003
18 Feb 2003,1.4899,1.5921
19 Feb 2003,1.4848,1.5949
20 Feb 2003,1.4733,1.5941
21 Feb 2003,1.4731,1.5924
24 Feb 2003,1.4725,1.5855
25 Feb 2003,1.4622,1.5721
26 Feb 2003,1.4668,1.5828
27 Feb 2003,1.4687,1.5788
28 Feb 2003,1.4613,1.5751
03 Mar 2003,1.4572,1.5805
04 Mar 2003,1.4503,1.5818
05 Mar 2003,1.4583,1.6008
06 Mar 2003,1.4595,1.6026
07 Mar 2003,1.4532,1.6049
10 Mar 2003,1.4467,1.5995
11 Mar 2003,1.4529,1.6062
12 Mar 2003,1.4628,1.6121
13 Mar 2003,1.4759,1.6067
14 Mar 2003,1.4737,1.5865
17 Mar 2003,1.4748,1.577
18 Mar 2003,1.4705,1.5635
19 Mar 2003,1.4763,1.5632
20 Mar 2003,1.4739,1.5652
21 Mar 2003,1.4828,1.5635
24 Mar 2003,1.4781,1.5758
25 Mar 2003,1.4704,1.5721
26 Mar 2003,1.474,1.5738
27 Mar 2003,1.4658,1.5711
28 Mar 2003,1.4581,1.5679
31 Mar 2003,1.4484,1.5805
01 Apr 2003,1.4429,1.5746
02 Apr 2003,1.4545,1.5694
03 Apr 2003,1.4626,1.5704
04 Apr 2003,1.4587,1.5601
07 Apr 2003,1.4583,1.5499
08 Apr 2003,1.4527,1.5497
09 Apr 2003,1.4538,1.5545
10 Apr 2003,1.4526,1.5721
11 Apr 2003,1.461,1.5711
14 Apr 2003,1.4598,1.5751
15 Apr 2003,1.4562,1.5708
16 Apr 2003,1.4526,1.5758
17 Apr 2003,1.4479,1.5788
22 Apr 2003,1.4389,1.577
23 Apr 2003,1.4453,1.5818
24 Apr 2003,1.4464,1.5936
25 Apr 2003,1.4438,1.5908
28 Apr 2003,1.4462,1.5901
29 Apr 2003,1.4436,1.5906
30 Apr 2003,1.4326,1.598
01 May 2003,1.4305,1.6111
02 May 2003,1.429,1.6036
06 May 2003,1.4234,1.6147
07 May 2003,1.4018,1.5921
08 May 2003,1.3973,1.6003
09 May 2003,1.3948,1.6023
12 May 2003,1.395,1.6108
13 May 2003,1.3964,1.608
14 May 2003,1.4098,1.6202
15 May 2003,1.4166,1.6242
16 May 2003,1.4076,1.6244
19 May 2003,1.4007,1.6367
20 May 2003,1.4033,1.6353
21 May 2003,1.4054,1.6439
22 May 2003,1.3974,1.6327
23 May 2003,1.3896,1.6377
27 May 2003,1.3824,1.6412
28 May 2003,1.3914,1.6337
29 May 2003,1.3946,1.6496
30 May 2003,1.3933,1.638
02 Jun 2003,1.3937,1.6335
03 Jun 2003,1.3913,1.6297
04 Jun 2003,1.3977,1.6321
05 Jun 2003,1.3964,1.6545
06 Jun 2003,1.4222,1.6633
09 Jun 2003,1.4013,1.648
10 Jun 2003,1.4114,1.6491
11 Jun 2003,1.4189,1.6678
12 Jun 2003,1.4226,1.6689
13 Jun 2003,1.4127,1.6669
16 Jun 2003,1.4176,1.6807
17 Jun 2003,1.4293,1.6889
18 Jun 2003,1.4346,1.6773
19 Jun 2003,1.4341,1.6756
20 Jun 2003,1.4336,1.6664
23 Jun 2003,1.4458,1.6664
24 Jun 2003,1.4451,1.6644
25 Jun 2003,1.4475,1.6742
26 Jun 2003,1.4528,1.6633
27 Jun 2003,1.4448,1.6504
30 Jun 2003,1.4371,1.6502
01 Jul 2003,1.4333,1.6625
02 Jul 2003,1.4454,1.6644
03 Jul 2003,1.4511,1.672
04 Jul 2003,1.4517,1.6675
07 Jul 2003,1.4548,1.6502
08 Jul 2003,1.4477,1.6356
09 Jul 2003,1.4392,1.6297
10 Jul 2003,1.4359,1.6289
11 Jul 2003,1.4431,1.6316
14 Jul 2003,1.4408,1.6252
15 Jul 2003,1.4257,1.6023
16 Jul 2003,1.4225,1.5954
17 Jul 2003,1.4218,1.5898
18 Jul 2003,1.4124,1.5838
21 Jul 2003,1.4103,1.5967
22 Jul 2003,1.4093,1.6003
23 Jul 2003,1.4044,1.6093
24 Jul 2003,1.4046,1.6132
25 Jul 2003,1.4059,1.6223
28 Jul 2003,1.4148,1.6252
29 Jul 2003,1.4133,1.6258
30 Jul 2003,1.42,1.6171
31 Jul 2003,1.4282,1.6075
01 Aug 2003,1.4288,1.608
04 Aug 2003,1.4203,1.6103
05 Aug 2003,1.4167,1.6075
06 Aug 2003,1.4171,1.6121
07 Aug 2003,1.4184,1.6173
08 Aug 2003,1.4212,1.6095
11 Aug 2003,1.4151,1.6028
12 Aug 2003,1.4185,1.6023
13 Aug 2003,1.4237,1.6085
14 Aug 2003,1.4209,1.6003
15 Aug 2003,1.4163,1.5939
18 Aug 2003,1.4255,1.5908
19 Aug 2003,1.4294,1.5845
20 Aug 2003,1.4317,1.5924
21 Aug 2003,1.4429,1.5818
22 Aug 2003,1.4487,1.5733
26 Aug 2003,1.4437,1.5711
27 Aug 2003,1.4439,1.5728
28 Aug 2003,1.4472,1.5785
29 Aug 2003,1.4411,1.5815
01 Sep 2003,1.4321,1.5713
02 Sep 2003,1.4463,1.5716
03 Sep 2003,1.4501,1.5699
04 Sep 2003,1.4505,1.5808
05 Sep 2003,1.4373,1.5855
08 Sep 2003,1.4293,1.5863
09 Sep 2003,1.4206,1.5888
10 Sep 2003,1.4185,1.5901
11 Sep 2003,1.4258,1.5949
12 Sep 2003,1.4196,1.6046
15 Sep 2003,1.4182,1.6023
16 Sep 2003,1.4205,1.5898
17 Sep 2003,1.4269,1.6036
18 Sep 2003,1.4355,1.6166
19 Sep 2003,1.4371,1.6308
22 Sep 2003,1.4356,1.648
23 Sep 2003,1.4402,1.6537
24 Sep 2003,1.4438,1.6565
25 Sep 2003,1.4429,1.662
26 Sep 2003,1.4466,1.6595
29 Sep 2003,1.4391,1.66
30 Sep 2003,1.4268,1.6614
01 Oct 2003,1.4229,1.6678
02 Oct 2003,1.429,1.67
03 Oct 2003,1.4335,1.6672
06 Oct 2003,1.4332,1.672
07 Oct 2003,1.4169,1.6678
08 Oct 2003,1.4059,1.6603
09 Oct 2003,1.417,1.6628
10 Oct 2003,1.4118,1.6667
13 Oct 2003,1.4267,1.6656
14 Oct 2003,1.4254,1.6669
15 Oct 2003,1.4335,1.6681
16 Oct 2003,1.4378,1.6812
17 Oct 2003,1.4371,1.672
20 Oct 2003,1.4371,1.6762
21 Oct 2003,1.4348,1.6767
22 Oct 2003,1.4335,1.6895
23 Oct 2003,1.4358,1.6926
24 Oct 2003,1.4365,1.6978
27 Oct 2003,1.4406,1.6961
28 Oct 2003,1.45,1.6943
29 Oct 2003,1.4548,1.701
30 Oct 2003,1.4553,1.7007
31 Oct 2003,1.4594,1.6972
03 Nov 2003,1.4658,1.6815
04 Nov 2003,1.459,1.6784
05 Nov 2003,1.4649,1.6827
06 Nov 2003,1.4612,1.6706
07 Nov 2003,1.4551,1.6694
10 Nov 2003,1.4538,1.6725
11 Nov 2003,1.4459,1.6661
12 Nov 2003,1.4405,1.6762
13 Nov 2003,1.4404,1.6861
14 Nov 2003,1.4317,1.6852
17 Nov 2003,1.4337,1.69
18 Nov 2003,1.4285,1.6992
19 Nov 2003,1.4252,1.6995
20 Nov 2003,1.4295,1.7039
21 Nov 2003,1.4287,1.7044
24 Nov 2003,1.44,1.6955
25 Nov 2003,1.4387,1.6972
26 Nov 2003,1.4338,1.7091
27 Nov 2003,1.4404,1.7144
28 Nov 2003,1.435,1.72
01 Dec 2003,1.4392,1.7218
02 Dec 2003,1.4307,1.7289
03 Dec 2003,1.4272,1.728
04 Dec 2003,1.4255,1.7197
05 Dec 2003,1.4213,1.7259
08 Dec 2003,1.4181,1.7328
09 Dec 2003,1.4274,1.7416
10 Dec 2003,1.4268,1.7464
11 Dec 2003,1.4342,1.7416
12 Dec 2003,1.424,1.7461
15 Dec 2003,1.421,1.7467
16 Dec 2003,1.4191,1.7498
17 Dec 2003,1.423,1.7618
18 Dec 2003,1.4282,1.7674
19 Dec 2003,1.4267,1.7624
22 Dec 2003,1.4184,1.7618
23 Dec 2003,1.4219,1.7658
24 Dec 2003,1.4239,1.7737
29 Dec 2003,1.4189,1.7712
30 Dec 2003,1.4209,1.7803
31 Dec 2003,1.4197,1.7905
02 Jan 2004,1.421,1.7886
05 Jan 2004,1.4257,1.8067
06 Jan 2004,1.4293,1.8222
07 Jan 2004,1.4346,1.8205
08 Jan 2004,1.4375,1.8288
09 Jan 2004,1.4377,1.8467
12 Jan 2004,1.4454,1.8505
13 Jan 2004,1.4463,1.8495
14 Jan 2004,1.4494,1.8382
15 Jan 2004,1.4455,1.8222
16 Jan 2004,1.4534,1.8015
19 Jan 2004,1.4428,1.7854
20 Jan 2004,1.4459,1.8172
21 Jan 2004,1.4505,1.8315
22 Jan 2004,1.4507,1.8433
23 Jan 2004,1.4454,1.8328
26 Jan 2004,1.449,1.8202
27 Jan 2004,1.4433,1.8205
28 Jan 2004,1.4542,1.8308
29 Jan 2004,1.4656,1.8132
30 Jan 2004,1.4651,1.8202
02 Feb 2004,1.4623,1.8192
03 Feb 2004,1.4632,1.8376
04 Feb 2004,1.461,1.8285
05 Feb 2004,1.4594,1.8392
06 Feb 2004,1.4534,1.8474
09 Feb 2004,1.4647,1.8574
10 Feb 2004,1.4689,1.8643
11 Feb 2004,1.4732,1.8674
12 Feb 2004,1.4749,1.8914
13 Feb 2004,1.4765,1.8879
16 Feb 2004,1.4781,1.8896
17 Feb 2004,1.483,1.9015
18 Feb 2004,1.4854,1.9051
19 Feb 2004,1.4906,1.8896
20 Feb 2004,1.4877,1.8699
23 Feb 2004,1.4868,1.8674
24 Feb 2004,1.4887,1.8861
25 Feb 2004,1.5008,1.8822
26 Feb 2004,1.4965,1.8587
27 Feb 2004,1.4927,1.8556
01 Mar 2004,1.5019,1.8692
02 Mar 2004,1.5037,1.8477
03 Mar 2004,1.5033,1.8242
04 Mar 2004,1.496,1.8222
05 Mar 2004,1.4875,1.8481
08 Mar 2004,1.4933,1.8447
09 Mar 2004,1.4818,1.8382
10 Mar 2004,1.4738,1.8015
11 Mar 2004,1.4686,1.7989
12 Mar 2004,1.4706,1.7928
15 Mar 2004,1.4682,1.794
16 Mar 2004,1.4725,1.8179
17 Mar 2004,1.4852,1.8109
18 Mar 2004,1.4812,1.8332
19 Mar 2004,1.4873,1.8349
22 Mar 2004,1.4927,1.8474
23 Mar 2004,1.5018,1.8474
24 Mar 2004,1.5024,1.8355
25 Mar 2004,1.488,1.8116
26 Mar 2004,1.4968,1.8113
29 Mar 2004,1.4966,1.8185
30 Mar 2004,1.4995,1.8272
31 Mar 2004,1.4953,1.8379
01 Apr 2004,1.5016,1.8577
02 Apr 2004,1.5074,1.8318
05 Apr 2004,1.5113,1.8155
06 Apr 2004,1.5194,1.8322
07 Apr 2004,1.5138,1.8423
08 Apr 2004,1.5158,1.8349
13 Apr 2004,1.5232,1.8142
14 Apr 2004,1.4982,1.7864
15 Apr 2004,1.4924,1.7809
16 Apr 2004,1.4986,1.8034
19 Apr 2004,1.5038,1.809
20 Apr 2004,1.505,1.7934
21 Apr 2004,1.4932,1.7727
22 Apr 2004,1.4899,1.7679
23 Apr 2004,1.4937,1.7666
26 Apr 2004,1.5072,1.7866
27 Apr 2004,1.5038,1.7897
28 Apr 2004,1.4983,1.7744
29 Apr 2004,1.4876,1.7765
30 Apr 2004,1.4793,1.7735
04 May 2004,1.4849,1.7946
05 May 2004,1.4755,1.7891
06 May 2004,1.4854,1.7944
07 May 2004,1.4997,1.7865
10 May 2004,1.4975,1.7768
11 May 2004,1.4873,1.7559
12 May 2004,1.4919,1.7752
13 May 2004,1.4896,1.7634
14 May 2004,1.4845,1.7599
17 May 2004,1.4732,1.7676
18 May 2004,1.4799,1.77
19 May 2004,1.4814,1.7827
20 May 2004,1.4854,1.7716
21 May 2004,1.4899,1.7906
24 May 2004,1.4975,1.7915
25 May 2004,1.496,1.8107
26 May 2004,1.5004,1.8144
27 May 2004,1.4962,1.8353
28 May 2004,1.5016,1.8336
01 Jun 2004,1.5032,1.8374
02 Jun 2004,1.5014,1.843
03 Jun 2004,1.5043,1.842
04 Jun 2004,1.501,1.8369
07 Jun 2004,1.4914,1.8361
08 Jun 2004,1.4961,1.8354
09 Jun 2004,1.5117,1.8282
10 Jun 2004,1.5134,1.8301
11 Jun 2004,1.5134,1.8177
14 Jun 2004,1.5041,1.8176
15 Jun 2004,1.5063,1.8191
16 Jun 2004,1.5223,1.8278
17 Jun 2004,1.5231,1.8331
18 Jun 2004,1.5161,1.8386
21 Jun 2004,1.5129,1.8296
22 Jun 2004,1.5058,1.8204
23 Jun 2004,1.5048,1.8193
24 Jun 2004,1.4953,1.821
25 Jun 2004,1.5006,1.8211
28 Jun 2004,1.5002,1.8288
29 Jun 2004,1.4921,1.8077
30 Jun 2004,1.4905,1.8137
01 Jul 2004,1.493,1.8151
02 Jul 2004,1.4856,1.8273
05 Jul 2004,1.4897,1.8281
06 Jul 2004,1.4987,1.8399
07 Jul 2004,1.4999,1.8542
08 Jul 2004,1.4982,1.8579
09 Jul 2004,1.4962,1.8536
12 Jul 2004,1.5021,1.8637
13 Jul 2004,1.5064,1.8566
14 Jul 2004,1.4981,1.8564
15 Jul 2004,1.4979,1.8532
16 Jul 2004,1.5049,1.873
19 Jul 2004,1.5061,1.8709
20 Jul 2004,1.4978,1.8538
21 Jul 2004,1.5017,1.836
22 Jul 2004,1.5054,1.8473
23 Jul 2004,1.513,1.8329
26 Jul 2004,1.5149,1.8409
27 Jul 2004,1.5122,1.8246
28 Jul 2004,1.5138,1.8229
29 Jul 2004,1.5046,1.816
30 Jul 2004,1.5107,1.8187
02 Aug 2004,1.5176,1.8264
03 Aug 2004,1.5114,1.823
04 Aug 2004,1.5133,1.8244
05 Aug 2004,1.5125,1.8221
06 Aug 2004,1.5044,1.8441
09 Aug 2004,1.5006,1.8393
10 Aug 2004,1.4935,1.8391
11 Aug 2004,1.498,1.8281
12 Aug 2004,1.4894,1.8218
13 Aug 2004,1.4916,1.8426
16 Aug 2004,1.491,1.8403
17 Aug 2004,1.4828,1.8282
18 Aug 2004,1.4824,1.8226
19 Aug 2004,1.4826,1.8323
20 Aug 2004,1.4777,1.8213
23 Aug 2004,1.4865,1.8147
24 Aug 2004,1.4814,1.7958
25 Aug 2004,1.4875,1.7994
26 Aug 2004,1.4843,1.7947
27 Aug 2004,1.4907,1.7944
31 Aug 2004,1.4803,1.7992
01 Sep 2004,1.4737,1.7936
02 Sep 2004,1.4722,1.7894
03 Sep 2004,1.4735,1.776
06 Sep 2004,1.4735,1.7797
07 Sep 2004,1.4674,1.7722
08 Sep 2004,1.4703,1.783
09 Sep 2004,1.4659,1.7835
10 Sep 2004,1.4645,1.8009
13 Sep 2004,1.4666,1.7957
14 Sep 2004,1.4654,1.8001
15 Sep 2004,1.4623,1.7761
16 Sep 2004,1.4742,1.7894
17 Sep 2004,1.4721,1.7908
20 Sep 2004,1.4677,1.783
21 Sep 2004,1.4626,1.7924
22 Sep 2004,1.4647,1.7925
23 Sep 2004,1.4632,1.7992
24 Sep 2004,1.4694,1.8026
27 Sep 2004,1.469,1.8066
28 Sep 2004,1.4714,1.8117
29 Sep 2004,1.4614,1.7997
30 Sep 2004,1.457,1.8094
01 Oct 2004,1.4493,1.7961
04 Oct 2004,1.4544,1.7832
05 Oct 2004,1.4477,1.7817
06 Oct 2004,1.4466,1.7797
07 Oct 2004,1.4505,1.7819
08 Oct 2004,1.4452,1.7943
11 Oct 2004,1.4504,1.7957
12 Oct 2004,1.452,1.787
13 Oct 2004,1.4573,1.7877
14 Oct 2004,1.4488,1.7957
15 Oct 2004,1.4462,1.8054
18 Oct 2004,1.4384,1.8007
19 Oct 2004,1.4415,1.8043
20 Oct 2004,1.4386,1.8132
21 Oct 2004,1.4494,1.8276
22 Oct 2004,1.4459,1.8264
25 Oct 2004,1.4393,1.8388
26 Oct 2004,1.4384,1.8374
27 Oct 2004,1.4385,1.8372
28 Oct 2004,1.4367,1.8298
29 Oct 2004,1.4406,1.8324
01 Nov 2004,1.4385,1.8332
02 Nov 2004,1.447,1.8376
03 Nov 2004,1.4437,1.8479
04 Nov 2004,1.4304,1.8425
05 Nov 2004,1.4316,1.8484
08 Nov 2004,1.4344,1.8574
09 Nov 2004,1.438,1.8566
10 Nov 2004,1.4293,1.8459
11 Nov 2004,1.4284,1.8421
12 Nov 2004,1.4302,1.8499
15 Nov 2004,1.4293,1.8495
16 Nov 2004,1.4278,1.8532
17 Nov 2004,1.4251,1.8561
18 Nov 2004,1.4252,1.8511
19 Nov 2004,1.4231,1.8583
22 Nov 2004,1.4242,1.8576
23 Nov 2004,1.4295,1.8709
24 Nov 2004,1.4288,1.8805
25 Nov 2004,1.4267,1.8888
26 Nov 2004,1.4284,1.8936
29 Nov 2004,1.4259,1.8941
30 Nov 2004,1.4383,1.9119
01 Dec 2004,1.4489,1.9283
02 Dec 2004,1.4499,1.9243
03 Dec 2004,1.4487,1.9372
06 Dec 2004,1.4453,1.9407
07 Dec 2004,1.4461,1.942
08 Dec 2004,1.4526,1.9271
09 Dec 2004,1.4455,1.9164
10 Dec 2004,1.4473,1.9136
13 Dec 2004,1.4444,1.9207
14 Dec 2004,1.448,1.9232
15 Dec 2004,1.4484,1.9441
16 Dec 2004,1.4558,1.9339
17 Dec 2004,1.4603,1.9356
20 Dec 2004,1.4539,1.9492
21 Dec 2004,1.4412,1.926
22 Dec 2004,1.4291,1.9127
23 Dec 2004,1.4211,1.9192
24 Dec 2004,1.4232,1.9264
29 Dec 2004,1.4102,1.9157
30 Dec 2004,1.4097,1.9214
31 Dec 2004,1.4127,1.9199
04 Jan 2005,1.4171,1.8833
05 Jan 2005,1.4221,1.8881
06 Jan 2005,1.4236,1.8754
07 Jan 2005,1.4314,1.868
10 Jan 2005,1.4316,1.8748
11 Jan 2005,1.4273,1.877
12 Jan 2005,1.425,1.8932
13 Jan 2005,1.4247,1.8806
14 Jan 2005,1.4266,1.8684
17 Jan 2005,1.421,1.8593
18 Jan 2005,1.4334,1.8669
19 Jan 2005,1.44,1.8769
20 Jan 2005,1.4445,1.8706
21 Jan 2005,1.438,1.8693
24 Jan 2005,1.4379,1.8757
25 Jan 2005,1.439,1.8647
26 Jan 2005,1.4393,1.8815
27 Jan 2005,1.4465,1.8864
28 Jan 2005,1.4474,1.8829
31 Jan 2005,1.4466,1.8859
01 Feb 2005,1.4454,1.8799
02 Feb 2005,1.446,1.8848
03 Feb 2005,1.4507,1.8794
04 Feb 2005,1.457,1.8858
07 Feb 2005,1.4538,1.8657
08 Feb 2005,1.4535,1.8561
09 Feb 2005,1.4525,1.8578
10 Feb 2005,1.4512,1.8712
11 Feb 2005,1.4486,1.8654
14 Feb 2005,1.4554,1.8869
15 Feb 2005,1.4552,1.8872
16 Feb 2005,1.4467,1.8786
17 Feb 2005,1.4473,1.8906
18 Feb 2005,1.4499,1.8944
21 Feb 2005,1.4514,1.897
22 Feb 2005,1.4414,1.9057
23 Feb 2005,1.4446,1.906
24 Feb 2005,1.4445,1.9077
25 Feb 2005,1.4521,1.9153
28 Feb 2005,1.4507,1.9257
01 Mar 2005,1.4559,1.9198
02 Mar 2005,1.4564,1.9101
03 Mar 2005,1.4539,1.9084
04 Mar 2005,1.4541,1.9258
07 Mar 2005,1.4511,1.9139
08 Mar 2005,1.4471,1.9311
09 Mar 2005,1.438,1.9212
10 Mar 2005,1.4345,1.9236
11 Mar 2005,1.4316,1.927
14 Mar 2005,1.43,1.9119
15 Mar 2005,1.439,1.9157
16 Mar 2005,1.4359,1.9284
17 Mar 2005,1.4376,1.9237
18 Mar 2005,1.4415,1.9155
21 Mar 2005,1.4384,1.8962
22 Mar 2005,1.4385,1.8992
23 Mar 2005,1.4396,1.8737
24 Mar 2005,1.4421,1.8702
29 Mar 2005,1.4513,1.8743
30 Mar 2005,1.4528,1.8832
31 Mar 2005,1.4543,1.8904
01 Apr 2005,1.4573,1.8888
04 Apr 2005,1.4597,1.8722
05 Apr 2005,1.4619,1.8768
06 Apr 2005,1.4609,1.8771
07 Apr 2005,1.4545,1.8768
08 Apr 2005,1.4591,1.8749
11 Apr 2005,1.4585,1.8902
12 Apr 2005,1.4635,1.8857
13 Apr 2005,1.4671,1.8923
14 Apr 2005,1.4688,1.8814
15 Apr 2005,1.4642,1.8932
18 Apr 2005,1.463,1.9038
19 Apr 2005,1.4699,1.9162
20 Apr 2005,1.4668,1.9168
21 Apr 2005,1.4588,1.9122
22 Apr 2005,1.4643,1.9153
25 Apr 2005,1.4729,1.9115
26 Apr 2005,1.4689,1.9036
27 Apr 2005,1.4711,1.9071
28 Apr 2005,1.4784,1.9098
29 Apr 2005,1.4795,1.91
03 May 2005,1.4671,1.8907
04 May 2005,1.4681,1.9021
05 May 2005,1.4718,1.9046
06 May 2005,1.4733,1.8926
09 May 2005,1.468,1.8828
10 May 2005,1.4628,1.8838
11 May 2005,1.4625,1.8742
12 May 2005,1.4663,1.8639
13 May 2005,1.4672,1.8556
16 May 2005,1.4537,1.8348
17 May 2005,1.4559,1.8393
18 May 2005,1.4515,1.8344
19 May 2005,1.4549,1.836
20 May 2005,1.4543,1.8246
23 May 2005,1.4541,1.8293
24 May 2005,1.4531,1.8284
25 May 2005,1.4537,1.8309
26 May 2005,1.4545,1.8215
27 May 2005,1.4535,1.8235
31 May 2005,1.4761,1.8225
01 Jun 2005,1.4803,1.8155
02 Jun 2005,1.4789,1.817
03 Jun 2005,1.48,1.8164
06 Jun 2005,1.481,1.8193
07 Jun 2005,1.4914,1.83
08 Jun 2005,1.4915,1.8389
09 Jun 2005,1.4914,1.8185
10 Jun 2005,1.4958,1.8132
13 Jun 2005,1.4963,1.8012
14 Jun 2005,1.5002,1.8071
15 Jun 2005,1.5021,1.8192
16 Jun 2005,1.5053,1.8191
17 Jun 2005,1.491,1.8237
20 Jun 2005,1.5028,1.824
21 Jun 2005,1.5049,1.8262
22 Jun 2005,1.5024,1.8226
23 Jun 2005,1.5098,1.8194
24 Jun 2005,1.5072,1.8219
27 Jun 2005,1.5016,1.8262
28 Jun 2005,1.5042,1.8172
29 Jun 2005,1.4951,1.8046
30 Jun 2005,1.4804,1.7925
01 Jul 2005,1.4802,1.7717
04 Jul 2005,1.4793,1.7612
05 Jul 2005,1.4732,1.7543
06 Jul 2005,1.4737,1.7578
07 Jul 2005,1.4571,1.7415
08 Jul 2005,1.4547,1.7359
11 Jul 2005,1.4545,1.7556
12 Jul 2005,1.4536,1.7733
13 Jul 2005,1.4511,1.7547
14 Jul 2005,1.4548,1.7607
15 Jul 2005,1.4564,1.7537
18 Jul 2005,1.4516,1.7505
19 Jul 2005,1.4487,1.7374
20 Jul 2005,1.4398,1.7296
21 Jul 2005,1.4401,1.7455
22 Jul 2005,1.4395,1.7439
25 Jul 2005,1.4458,1.7442
26 Jul 2005,1.4486,1.7418
27 Jul 2005,1.4473,1.7423
28 Jul 2005,1.4501,1.7523
29 Jul 2005,1.449,1.7607
01 Aug 2005,1.4501,1.7703
02 Aug 2005,1.4507,1.7711
03 Aug 2005,1.4453,1.7802
04 Aug 2005,1.4378,1.7784
05 Aug 2005,1.438,1.7742
08 Aug 2005,1.4453,1.7872
09 Aug 2005,1.4455,1.7846
10 Aug 2005,1.4509,1.7968
11 Aug 2005,1.4533,1.8081
12 Aug 2005,1.46,1.8152
15 Aug 2005,1.4626,1.8087
16 Aug 2005,1.4678,1.8099
17 Aug 2005,1.471,1.8101
18 Aug 2005,1.4739,1.7943
19 Aug 2005,1.4756,1.792
22 Aug 2005,1.4739,1.8027
23 Aug 2005,1.4743,1.7992
24 Aug 2005,1.4679,1.7986
25 Aug 2005,1.4664,1.8022
26 Aug 2005,1.4663,1.8083
30 Aug 2005,1.4636,1.7843
31 Aug 2005,1.4628,1.799
01 Sep 2005,1.467,1.8291
02 Sep 2005,1.4675,1.8413
05 Sep 2005,1.4729,1.8433
06 Sep 2005,1.4765,1.843
07 Sep 2005,1.4779,1.8396
08 Sep 2005,1.4834,1.8413
09 Sep 2005,1.4807,1.8403
12 Sep 2005,1.4832,1.8222
13 Sep 2005,1.4842,1.8225
14 Sep 2005,1.4848,1.8273
15 Sep 2005,1.4768,1.8043
16 Sep 2005,1.4771,1.8046
19 Sep 2005,1.4859,1.8049
20 Sep 2005,1.4825,1.8045
21 Sep 2005,1.4825,1.8126
22 Sep 2005,1.4738,1.7899
23 Sep 2005,1.4722,1.777
26 Sep 2005,1.4742,1.7739
27 Sep 2005,1.4707,1.7656
28 Sep 2005,1.4668,1.7615
29 Sep 2005,1.4662,1.7612
30 Sep 2005,1.467,1.7688
03 Oct 2005,1.4732,1.7546
04 Oct 2005,1.4753,1.7612
05 Oct 2005,1.4731,1.7611
06 Oct 2005,1.4617,1.7735
07 Oct 2005,1.4524,1.7597
10 Oct 2005,1.4548,1.7523
11 Oct 2005,1.4561,1.7465
12 Oct 2005,1.4561,1.7516
13 Oct 2005,1.4651,1.7486
14 Oct 2005,1.4636,1.7664
17 Oct 2005,1.4574,1.7531
18 Oct 2005,1.465,1.7476
19 Oct 2005,1.4699,1.7614
20 Oct 2005,1.478,1.7707
21 Oct 2005,1.4772,1.7749
24 Oct 2005,1.4763,1.769
25 Oct 2005,1.4755,1.7854
26 Oct 2005,1.4704,1.776
27 Oct 2005,1.4685,1.7836
28 Oct 2005,1.4686,1.7767
31 Oct 2005,1.4776,1.77
01 Nov 2005,1.4688,1.7614
02 Nov 2005,1.4711,1.7747
03 Nov 2005,1.4794,1.776
04 Nov 2005,1.4812,1.7498
07 Nov 2005,1.4774,1.7421
08 Nov 2005,1.4785,1.7389
09 Nov 2005,1.4832,1.7404
10 Nov 2005,1.4873,1.7471
11 Nov 2005,1.4868,1.7405
14 Nov 2005,1.4856,1.7383
15 Nov 2005,1.4845,1.7328
16 Nov 2005,1.4707,1.7151
17 Nov 2005,1.4672,1.7206
18 Nov 2005,1.4636,1.7134
21 Nov 2005,1.4642,1.7188
22 Nov 2005,1.4609,1.7114
