SERIES,DESCRIPTION
IUDBEDR,Official Bank Rate
IUDSOIA,Daily Sterling overnight index average (SONIA) lending rate
XUDLDS1,Forward exchange rate - 1 month - US$ into Sterling
XUDLERS,Spot exchange rate - Euro into Sterling
XUDLUSS,Spot exchange rate - US $ into Sterling

DATE,IUDBEDR,IUDSOIA,XUDLDS1,XUDLERS,XUDLUSS
03 Mar 2016,0.5,0.4666,1.4158,1.2948,1.4156
04 Mar 2016,0.5,0.4712,1.4218,1.2914,1.4216
07 Mar 2016,0.5,0.4688,1.4207,1.2932,1.4205
08 Mar 2016,0.5,0.4666,1.4213,1.2851,1.4211
09 Mar 2016,0.5,0.4665,1.4224,1.2921,1.4222
10 Mar 2016,0.5,0.4681,1.4309,1.2835,1.4307
11 Mar 2016,0.5,0.472,1.4397,1.29,1.4395
14 Mar 2016,0.5,0.4689,1.4325,1.2897,1.4323
15 Mar 2016,0.5,0.466,1.4167,1.2747,1.4165
16 Mar 2016,0.5,0.467,1.4101,1.273,1.4099
17 Mar 2016,0.5,0.4636,1.4492,1.2805,1.449
18 Mar 2016,0.5,0.4664,1.4516,1.2853,1.4514
21 Mar 2016,0.5,0.4685,1.4404,1.279,1.4402
22 Mar 2016,0.5,0.464,1.4219,1.2663,1.4217
23 Mar 2016,0.5,0.4694,1.4113,1.2626,1.4111
24 Mar 2016,0.5,0.4679,1.4145,1.267,1.4143
29 Mar 2016,0.5,0.4656,1.4268,1.275,1.4266
30 Mar 2016,0.5,0.4638,1.4449,1.2725,1.4448
31 Mar 2016,0.5,0.4128,1.438,1.2616,1.4378
01 Apr 2016,0.5,0.4651,1.4187,1.2503,1.4185
04 Apr 2016,0.5,0.4632,1.4292,1.2556,1.4291
05 Apr 2016,0.5,0.4669,1.4134,1.2424,1.4133
06 Apr 2016,0.5,0.4666,1.4087,1.2384,1.4086
07 Apr 2016,0.5,0.4643,1.4095,1.2386,1.4094
08 Apr 2016,0.5,0.466,1.4107,1.2366,1.4106
11 Apr 2016,0.5,0.4665,1.4264,1.2464,1.4263
12 Apr 2016,0.5,0.4722,1.4209,1.2491,1.4208
13 Apr 2016,0.5,0.4696,1.4208,1.259,1.4207
14 Apr 2016,0.5,0.4717,1.4141,1.2554,1.414
15 Apr 2016,0.5,0.4719,1.4179,1.2551,1.4178
18 Apr 2016,0.5,0.4699,1.4275,1.26,1.4274
19 Apr 2016,0.5,0.4706,1.4403,1.2659,1.4402
20 Apr 2016,0.5,0.4646,1.4402,1.2711,1.4401
21 Apr 2016,0.5,0.4641,1.4339,1.2702,1.4338
22 Apr 2016,0.5,0.4711,1.441,1.2822,1.4409
25 Apr 2016,0.5,0.4679,1.4501,1.2868,1.45
26 Apr 2016,0.5,0.4613,1.4586,1.2899,1.4584
27 Apr 2016,0.5,0.4594,1.4538,1.2856,1.4537
28 Apr 2016,0.5,0.4616,1.4572,1.2878,1.4571
29 Apr 2016,0.5,0.4584,1.4652,1.2791,1.465
03 May 2016,0.5,0.4609,1.4552,1.2634,1.4551
04 May 2016,0.5,0.4707,1.4484,1.2601,1.4482
05 May 2016,0.5,0.4619,1.4499,1.2718,1.4497
06 May 2016,0.5,0.4631,1.4434,1.2635,1.4432
09 May 2016,0.5,0.463,1.44,1.2634,1.4398
10 May 2016,0.5,0.4606,1.4464,1.2694,1.4462
11 May 2016,0.5,0.4609,1.4466,1.2653,1.4465
12 May 2016,0.5,0.461,1.4504,1.272,1.4503
13 May 2016,0.5,0.4635,1.4352,1.27,1.4351
16 May 2016,0.5,0.4633,1.4407,1.2712,1.4405
17 May 2016,0.5,0.4629,1.4469,1.2764,1.4467
18 May 2016,0.5,0.4648,1.4619,1.2961,1.4617
19 May 2016,0.5,0.4649,1.4587,1.3017,1.4585
20 May 2016,0.5,0.4642,1.4517,1.2946,1.4515
23 May 2016,0.5,0.4623,1.4463,1.2915,1.4461
24 May 2016,0.5,0.4669,1.4611,1.3091,1.4609
25 May 2016,0.5,0.4651,1.4716,1.3202,1.4714
26 May 2016,0.5,0.4653,1.4684,1.3127,1.4682
27 May 2016,0.5,0.4666,1.4619,1.3129,1.4616
31 May 2016,0.5,0.4542,1.4561,1.3077,1.4557
01 Jun 2016,0.5,0.4633,1.4419,1.2898,1.4414
02 Jun 2016,0.5,0.461,1.4452,1.2947,1.4447
03 Jun 2016,0.5,0.4651,1.4521,1.2814,1.4517
06 Jun 2016,0.5,0.4624,1.4469,1.2726,1.4464
07 Jun 2016,0.5,0.4632,1.4565,1.2823,1.456
08 Jun 2016,0.5,0.4607,1.4557,1.2773,1.4552
09 Jun 2016,0.5,0.4612,1.4469,1.2771,1.4465
10 Jun 2016,0.5,0.4607,1.4338,1.2687,1.4334
13 Jun 2016,0.5,0.4578,1.4286,1.2639,1.4282
14 Jun 2016,0.5,0.4593,1.4119,1.2589,1.4114
15 Jun 2016,0.5,0.4597,1.4201,1.2634,1.4196
16 Jun 2016,0.5,0.464,1.4069,1.2617,1.4064
17 Jun 2016,0.5,0.46,1.4299,1.2709,1.4293
20 Jun 2016,0.5,0.4604,1.4699,1.296,1.4694
21 Jun 2016,0.5,0.4589,1.4674,1.3018,1.467
22 Jun 2016,0.5,0.4618,1.4692,1.3018,1.4687
23 Jun 2016,0.5,0.4604,1.4801,1.3039,1.4798
24 Jun 2016,0.5,0.4581,1.3631,1.2254,1.3621
27 Jun 2016,0.5,0.4584,1.3159,1.1986,1.3152
28 Jun 2016,0.5,0.4585,1.3325,1.2054,1.3322
29 Jun 2016,0.5,0.4569,1.3526,1.2177,1.3523
30 Jun 2016,0.5,0.4416,1.3432,1.2081,1.3429
01 Jul 2016,0.5,0.4635,1.3274,1.192,1.327
04 Jul 2016,0.5,0.4655,1.3291,1.1929,1.3287
05 Jul 2016,0.5,0.4601,1.3052,1.175,1.3048
06 Jul 2016,0.5,0.4608,1.289,1.1639,1.2885
07 Jul 2016,0.5,0.4612,1.2937,1.168,1.2932
08 Jul 2016,0.5,0.461,1.2965,1.1743,1.296
11 Jul 2016,0.5,0.4603,1.2992,1.1759,1.2987
12 Jul 2016,0.5,0.4598,1.3191,1.1909,1.3186
13 Jul 2016,0.5,0.4593,1.322,1.1903,1.3215
14 Jul 2016,0.5,0.3954,1.3326,1.1998,1.3323
15 Jul 2016,0.5,0.4666,1.3234,1.1952,1.3231
18 Jul 2016,0.5,0.4617,1.329,1.2006,1.3286
19 Jul 2016,0.5,0.4581,1.314,1.193,1.3136
20 Jul 2016,0.5,0.4615,1.3179,1.1969,1.3175
21 Jul 2016,0.5,0.4671,1.3215,1.2017,1.3211
22 Jul 2016,0.5,0.4632,1.3089,1.1917,1.3085
25 Jul 2016,0.5,0.4565,1.3128,1.1961,1.3122
26 Jul 2016,0.5,0.4603,1.3122,1.1944,1.3116
27 Jul 2016,0.5,0.4589,1.3121,1.1936,1.3114
28 Jul 2016,0.5,0.4575,1.3126,1.1838,1.312
29 Jul 2016,0.5,0.4534,1.3274,1.1867,1.3267
01 Aug 2016,0.5,0.457,1.3213,1.1823,1.3206
02 Aug 2016,0.5,0.4604,1.3313,1.1859,1.3306
03 Aug 2016,0.5,0.4565,1.3329,1.1924,1.3322
04 Aug 2016,0.25,0.246,1.3135,1.1786,1.3128
